category,job,kind,file
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - L40 plan (15 Dec 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Level P5 (Buttjes markups).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - low rise entry canopy concept (15 Sept 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - low rise floor  plans (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P1 electrical rooms (30 June 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P1 parking plan.pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P1 plan (10 Nov 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P1 plan (14 Aug 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P5 to L1 plans (22 Nov 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P5 to L1 plans (29 June 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - P5 to P1 plans (15 Dec 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - parking and Tower 1 plans (26 June 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - parking plans P5 to P1 (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Phase 1 levels P5 to P1 plans (22 Sept 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Phase 1 plans (10 June 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - revised parking plans (17 July 2022).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - section through Emerald Place and Fulton House (29 June 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - site concrete outline plan (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - site plan for BC Hydro (11 Aug 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - site plan with future low rise (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Stair #4 Level P3 (3 Nov 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - stair #5 section (1 Nov 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - T3 and T4 transfer slab schematic section.pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Tower 1 building section (27 June 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Tower 1 conc outline plans (16 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Tower 1 concrete outline plans (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - tower 1 entry canopy (24 Nov 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Tower 1 floor  plans (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerald Place - Tower 1 L1 to L39 concrete outline plans (24 July 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\Emerlad Place - site plan (30 Oct 2023).pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\L1 & L2 from 30960-Emerald Garden-Struct Stickfile 2023-07-27.pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\L11 - from 30960-Emerald Garden-Struct Stickfile 2023-07-27.pdf"
"03 Residential","30960-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\01 Architectural\OLD\L25 from 30960-Emerald Garden-Struct Stickfile 2023-07-27.pdf"
"03 Residential","30960-01","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\30960-01 (Emerald Place 2300 Madison Ave)\05 Stickfile\30960-01 2025-03-03 Emerald Place Stickfile.pdf"
"03 Residential","30960-02","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - A2.00 Sales Centre context plan.pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - A2.01 Sales Centre site plan.pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - A3.01 Sales Centre floor plan.pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - A4.01 Sales Centre elevations.pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre (27 Feb 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre architectural set (8 Aug 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre context plan (2023-04-15).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre context plan (8 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre elevations (8 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre foundaton and floor plans (2023-04-15).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre plans (8 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre reflected ceiling plan (8 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre roof plans & RCP (2023-04-15).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - sales centre site plan (10 March 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre site plan (20 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre site plan (2023-04-15).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Sales Centre site plan (8 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place - site plan Phase 3 (27 Feb 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - architectural  IFT (16 June 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - BP drawings (architectural).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - canopy details.pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - elevations (4 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - foundation and floor plans (21 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - plans (4 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - site plan (revised 30 Jan 2024).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - water feature plan reference (12 April 2023).pdf"
"03 Residential","30960-02","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\01 Architectural\Emerald Place sales centre - water feature sections (12 April 2023).pdf"
"03 Residential","30960-02","structural-issue","\\Kor-fs01\Projects\Projects\03 Residential\30960-02 (Emerald Place Sales Centre Burnaby)\05 Stickfile\30960-02 2024-04-08 Emerald Sales Centre Stickfile.pdf"
"03 Residential","30960-03","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\31###-01 YYYY-MM-DD Project Name Stickfile.pdf"
"03 Residential","30960-03","other-stick","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\Emerald Place Phase 2 - arch base drawings (19 Sept 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place - new Stair #6 (21 Aug 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place - Phase 2 (June 05 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place Phase 2 - arch base drawings (31 July 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place Phase 2 - genset room plan (8 Sept 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place Phase 2 - genset room sections (8 Sept 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place Phase 2 - L2 concrete outline plan (26 Aug 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place Phase 2 - Stair #5 looking west (23 Aug 2024).pdf"
"03 Residential","30960-03","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30960-03 (Emerald Place Phase 2 Burnaby)\05 Stickfile\01 Architectural\Emerald Place Phase 2 - Tower 2 Level 1 plan (17 July 2024 revised).pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\250504 P29 - ASI #067 (MSI #043)_SS.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\250504 P29 ASI #067 (MSI #043)_SS.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\260114 Level 3-8 unit issues.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\260209 P29 ASI #047 (ESI #08  IDSI #02)_SS.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\260220 P29 ASI#050 (LSI #03) no SS.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\260513 P29 ASI #071 (LSI #06)_SS.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\Parcel 29 - Arch. Full Set - 2025-12-18 (ML Set).pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\2023-11-10\231006 STRUCTURAL Review Set.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\2023-12-18 Tender\231215_P29_IFT_SIGNED.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\ASI's\260121 P29 ASI #042 (MSI #024-025-026)_SS.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\Old stickfiles\2025-11-26 - LEVEL 2  PLAN COMPARING.pdf"
"03 Residential","30961-01","architectural","\\Kor-fs01\Projects\Projects\03 Residential\30961-01 (River District Parcel 29 & 30)\05 Stickfile\01 Architectural\Old stickfiles\2025-11-26 - LEVEL 2 SLAB PLAN COMPARING.pdf"
