category,job,folder,structural_issues,newest_issue_date,newest_date_from_name,newest_issue,other_stick_pdfs,architectural_pdfs,model_folder,e2k,edb
"05 Office","50028-02","\\Kor-fs01\Projects\Projects\05 Office\50028-02 (33821 South Fraser Way, Abbotsford)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50028-02 (33821 South Fraser Way, Abbotsford)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50030-06","\\Kor-fs01\Projects\Projects\05 Office\50030-06 (988 W Broadway Core Hole)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50030-06 (988 W Broadway Core Hole)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50030-07","\\Kor-fs01\Projects\Projects\05 Office\50030-07 (988 West Broadway Additional Stairs)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50030-07 (988 West Broadway Additional Stairs)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50030-08","\\Kor-fs01\Projects\Projects\05 Office\50030-08 (988 West Broadway Core Hole)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50030-08 (988 West Broadway Core Hole)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50038-05","\\Kor-fs01\Projects\Projects\05 Office\50038-05 (380 West 5th Ave Vancouver Core Hole)",0,"","","",0,0,"",0,0
"05 Office","50042-01","\\Kor-fs01\Projects\Projects\05 Office\50042-01 (125 East 4th, Kevington)",0,"","","",0,0,"",0,0
"05 Office","50043-01","\\Kor-fs01\Projects\Projects\05 Office\50043-01 (Bridgeport Project, Richmond - Business Centre)",0,"","","",3,59,"",0,0
"05 Office","50043-02","\\Kor-fs01\Projects\Projects\05 Office\50043-02 (Bridgeport Office Sales Centre)",0,"","","",0,0,"",0,0
"05 Office","50043-04","\\Kor-fs01\Projects\Projects\05 Office\50043-04 (Bridgeport Strata Plan EPS9314 TI)",0,"","","",1,0,"\\Kor-fs01\Projects\Projects\05 Office\50043-04 (Bridgeport Strata Plan EPS9314 TI)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50043-08","\\Kor-fs01\Projects\Projects\05 Office\50043-08 (ENT Clinic 2777 Jow St Richmond)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50043-08 (ENT Clinic 2777 Jow St Richmond)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50043-09","\\Kor-fs01\Projects\Projects\05 Office\50043-09 (Unit 305 2777 Jow St Richmond)",0,"","","",0,0,"",0,0
"05 Office","50043-10","\\Kor-fs01\Projects\Projects\05 Office\50043-10 (Unit 820 2777 Jow St Richmond)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50043-10 (Unit 820 2777 Jow St Richmond)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50043-12","\\Kor-fs01\Projects\Projects\05 Office\50043-12 (Unit 520 2777 Jow St Richmond)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50043-12 (Unit 520 2777 Jow St Richmond)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50043-14","\\Kor-fs01\Projects\Projects\05 Office\50043-14 (Unit 515 2777 Jow St Richmond)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50043-14 (Unit 515 2777 Jow St Richmond)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50045-01","\\Kor-fs01\Projects\Projects\05 Office\50045-01 (4400 Palm Avenue, La Mesa, CA, USA)",0,"","","",0,2,"",0,0
"05 Office","50046-01","\\Kor-fs01\Projects\Projects\05 Office\50046-01 (425 West 6th Ave, Vancouver)",2,"2021-08-05","yes","\\Kor-fs01\Projects\Projects\05 Office\50046-01 (425 West 6th Ave, Vancouver)\05 Stickfile\50046-01 - 425 W. 6th - Struct. Stick - 2021-08-05.pdf",0,10,"",0,0
"05 Office","50046-02","\\Kor-fs01\Projects\Projects\05 Office\50046-02 (Bardel Entertainment 425 West 6th Ave)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50046-02 (Bardel Entertainment 425 West 6th Ave)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50046-05","\\Kor-fs01\Projects\Projects\05 Office\50046-05 (425 W 6 Ave Level 1-3 Load Review)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50046-05 (425 W 6 Ave Level 1-3 Load Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50046-07","\\Kor-fs01\Projects\Projects\05 Office\50046-07 (Altea Fitness Carbon Fibre Design)",1,"2022-11-04","yes","\\Kor-fs01\Projects\Projects\05 Office\50046-07 (Altea Fitness Carbon Fibre Design)\05 Stickfile\50046-07 - Altea Fitness Carbon Fibre Design) Stickfile - 2022-11-04.pdf",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50046-07 (Altea Fitness Carbon Fibre Design)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50046-08","\\Kor-fs01\Projects\Projects\05 Office\50046-08 (425 W 6th Ave Stair Details)",0,"","","",1,7,"\\Kor-fs01\Projects\Projects\05 Office\50046-08 (425 W 6th Ave Stair Details)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50046-10","\\Kor-fs01\Projects\Projects\05 Office\50046-10 (Vega Labs 320-425 W 6th Ave)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50046-10 (Vega Labs 320-425 W 6th Ave)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50046-11","\\Kor-fs01\Projects\Projects\05 Office\50046-11 (433 W 6 Ave Core Hole Review)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\05 Office\50046-11 (433 W 6 Ave Core Hole Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50046-13","\\Kor-fs01\Projects\Projects\05 Office\50046-13 (425 W 6th Ave Core Hole Review)",0,"","","",0,0,"",0,0
"05 Office","50047-01","\\Kor-fs01\Projects\Projects\05 Office\50047-01 (1166 West Pender St, Vancouver)",0,"","","",1,0,"",0,0
"05 Office","50049-01","\\Kor-fs01\Projects\Projects\05 Office\50049-01 (W2ND - 336,328,302 W.2nd)",0,"","","",1,8,"",0,0
"05 Office","50050-01","\\Kor-fs01\Projects\Projects\05 Office\50050-01 (Molnar Renfrew Phase One)",0,"","","",0,0,"",0,0
"05 Office","50052-01","\\Kor-fs01\Projects\Projects\05 Office\50052-01 (8380 Bridgeport Rd, Richmond, BC)",0,"","","",0,3,"\\Kor-fs01\Projects\Projects\05 Office\50052-01 (8380 Bridgeport Rd, Richmond, BC)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50053-01","\\Kor-fs01\Projects\Projects\05 Office\50053-01 (125 East 4th Ave Vancouver)",0,"","","",3,7,"\\Kor-fs01\Projects\Projects\05 Office\50053-01 (125 East 4th Ave Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
"05 Office","50054-01","\\Kor-fs01\Projects\Projects\05 Office\50054-01 (2920 Croydon Dr Surrey)",2,"2026-05-06","yes","\\Kor-fs01\Projects\Projects\05 Office\50054-01 (2920 Croydon Dr Surrey)\05 Stickfile\50054-01 2026-05-06 Croydon Stick file.pdf",0,3,"\\Kor-fs01\Projects\Projects\05 Office\50054-01 (2920 Croydon Dr Surrey)\02 Engineering\02 Lateral Design\01 ETABS Models",0,13
"05 Office","50055-01","\\Kor-fs01\Projects\Projects\05 Office\50055-01 (3367 Cambie Street Vancouver)",0,"","","",2,4,"\\Kor-fs01\Projects\Projects\05 Office\50055-01 (3367 Cambie Street Vancouver)\02 Engineering\02 Lateral Design\01 ETABS Models",0,2
"06 Hotel","60005-21","\\Kor-fs01\Projects\Projects\06 Hotel\60005-21 (Central Park Place L 15 Core Hole Review)",0,"","","",0,0,"\\Kor-fs01\Projects\Projects\06 Hotel\60005-21 (Central Park Place L 15 Core Hole Review)\02 Engineering\02 Lateral Design\01 ETABS Models",0,0
